gene_id,log2FoldChange__Huang_GSE214411,pvalue__Huang_GSE214411,padj__Huang_GSE214411,log2FoldChange__Mareckova_E_MTAB_14039,pvalue__Mareckova_E_MTAB_14039,padj__Mareckova_E_MTAB_14039,direction_concordant
ENSG00000143341,-1.823709977072798,0.0035605415282110526,0.2734008109303045,0.37671130008826226,0.6369002559491359,0.9999244088149658,False
ENSG00000102786,0.8475255415922688,0.0036015357848299422,0.2734008109303045,-0.26873764571190395,0.42400973818749554,0.9999244088149658,False
ENSG00000178719,0.36850980566735086,0.0036025903199163175,0.2734008109303045,0.03272833347739549,0.9388549115285099,0.9999244088149658,True
ENSG00000269983,1.9551623059079997,0.0036301321633386407,0.2734008109303045,0.9112033898875725,0.1816052966994559,0.9999244088149658,True
ENSG00000124749,-0.999179522567762,0.003688650011713958,0.27538151635190583,-1.2120099626306748,0.03972565240791473,0.9999244088149658,True
ENSG00000137693,0.4004360958678976,0.003698219149794183,0.27538151635190583,-0.13237816007137515,0.6967468126188221,0.9999244088149658,False
ENSG00000125449,-1.1138167777011114,0.003729081868152513,0.27611965742837147,-0.07079176961906528,0.9136811685212761,0.9999244088149658,True
ENSG00000167005,0.3207809384776844,0.0037927831017377767,0.2768602347561173,-0.044302050147228246,0.894701014489242,0.9999244088149658,False
ENSG00000013583,0.5028515113906219,0.0038612228967757497,0.2768602347561173,-0.6662242661644528,0.16073306285690592,0.9999244088149658,False
ENSG00000124496,0.6990822124482003,0.003861254972995407,0.2768602347561173,0.24607139687106347,0.5521277802184787,0.9999244088149658,True
ENSG00000164694,1.3530527489232564,0.0038776690372388884,0.2768602347561173,0.8415567343668342,0.1161663469554734,0.9999244088149658,True
ENSG00000125817,-0.5179151866984277,0.0038930004355203097,0.2768602347561173,0.1614946316179097,0.6382046733275557,0.9999244088149658,False
ENSG00000124370,0.6176350672287637,0.003942351598262942,0.2768602347561173,-0.18520840544844888,0.6674671043243545,0.9999244088149658,False
ENSG00000118495,0.8810693796478614,0.003944488729861199,0.2768602347561173,0.15757540826394764,0.6468007342901891,0.9999244088149658,True
ENSG00000257365,-0.8811532143527088,0.003952036533854577,0.2768602347561173,0.2205669168218185,0.6967032246525702,0.9999244088149658,False
ENSG00000115902,-0.8798439145394384,0.0039701505590975855,0.2768602347561173,-0.056695628219135416,0.9289241453322572,0.9999244088149658,True
ENSG00000158710,0.566896748345524,0.004010449725262189,0.27819856515239816,-0.04885194871584714,0.9193163791994721,0.9999244088149658,False
ENSG00000158716,-0.6381325425950982,0.004048774157209474,0.2785793383534746,0.6472428350054344,0.18916688970761042,0.9999244088149658,False
ENSG00000151952,-1.7380683468064753,0.004130439323447621,0.27920012556771306,-2.1288138083061723,0.0015746569191128173,0.5779612049080324,True
ENSG00000117616,0.3842966053033974,0.004151198695473241,0.27920012556771306,-0.2176651509016636,0.46477772119133387,0.9999244088149658,False
ENSG00000071242,-1.4336711989469118,0.004152963285195184,0.27920012556771306,0.4160094357884993,0.49822537833095515,0.9999244088149658,False
ENSG00000100578,-0.5386790742860063,0.0041634980382494425,0.27920012556771306,0.24202505422930656,0.5375877758976215,0.9999244088149658,False
ENSG00000153815,0.6862775080948381,0.00417317334877386,0.27920012556771306,-0.16523732867795565,0.7625606899456074,0.9999244088149658,False
ENSG00000116455,-0.6599570124073119,0.004202838311965295,0.27976469167526563,0.34950457575890714,0.3986439402894576,0.9999244088149658,False
ENSG00000073849,-1.0680394610161767,0.004229957841468492,0.2801549967364559,0.7732040523808213,0.22580698731555426,0.9999244088149658,False
