gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,dataset_id,gene_symbol,effect_scope,contrast,significant_fdr_0_10,direction,absolute_log2_fold_change,open_targets_queried,is_known_drug_target,has_approved_drug,n_drugs_or_candidates,best_clinical_stage,drug_names
ENSG00000086619,97.61608764319217,1.2872967372536905,0.499722142347635,2.5760250110313785,0.009994341666554399,0.33437707222420776,Huang_GSE214411,ERO1B,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.2872967372536905,False,,,,,
ENSG00000012983,178.80964529030496,0.4397380456535716,0.17082663054699945,2.5741773647674138,0.010047874983282159,0.33437707222420776,Huang_GSE214411,MAP4K5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4397380456535716,False,,,,,
ENSG00000089723,7.500014611438146,-0.9182530825119716,0.35679146016236546,-2.5736408659952263,0.010063467154155775,0.33437707222420776,Huang_GSE214411,OTUB2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.9182530825119716,False,,,,,
ENSG00000066044,178.92735881575211,0.30008009130134483,0.11662058493086451,2.573131419973923,0.01007829303694292,0.33437707222420776,Huang_GSE214411,ELAVL1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.30008009130134483,False,,,,,
ENSG00000237484,7.332042019186337,-0.9979174291011617,0.38783575088127464,-2.573041363086321,0.01008091589193265,0.33437707222420776,Huang_GSE214411,LINC01684,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.9979174291011617,False,,,,,
ENSG00000013441,416.1823011695077,0.629155653422352,0.24458959405138841,2.5722911715130694,0.01010278842217305,0.33437707222420776,Huang_GSE214411,CLK1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.629155653422352,False,,,,,
ENSG00000041357,570.1868000061246,-0.3310587023699669,0.12877074677416173,-2.5709154498465243,0.010143008688941886,0.33437707222420776,Huang_GSE214411,PSMA4,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3310587023699669,False,,,,,
ENSG00000163472,8.647550272422215,-1.047470083904177,0.4074510967728478,-2.5707872483360554,0.010146764009493492,0.33437707222420776,Huang_GSE214411,TMEM79,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.047470083904177,False,,,,,
ENSG00000164086,33.12810889927084,0.7424723113187945,0.2888197567809214,2.570711642424041,0.01014897926284,0.33437707222420776,Huang_GSE214411,DUSP7,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7424723113187945,False,,,,,
ENSG00000152256,21.231507054572297,0.8094326137714892,0.314872829539498,2.570665163314617,0.010150341314542165,0.33437707222420776,Huang_GSE214411,PDK1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8094326137714892,False,,,,,
ENSG00000091592,134.65893573659247,0.6426307865928507,0.2500608759093736,2.5698973670145473,0.0101728648404243,0.33437707222420776,Huang_GSE214411,NLRP1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6426307865928507,False,,,,,
ENSG00000183801,54.784879485092986,-0.4998661550184098,0.19451331041017111,-2.5698300746840395,0.010174840999592785,0.33437707222420776,Huang_GSE214411,OLFML1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4998661550184098,False,,,,,
ENSG00000074410,16.54420326754848,-1.3672037664278534,0.5321895219033856,-2.569016694537735,0.010198754403196625,0.33437707222420776,Huang_GSE214411,CA12,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.3672037664278534,False,,,,,
ENSG00000179604,180.25235772825164,0.7037489864897927,0.27429146332249266,2.565697736142718,0.010296851321702593,0.33675558416883417,Huang_GSE214411,CDC42EP4,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7037489864897927,False,,,,,
ENSG00000185561,55.04195032398182,1.062548052100402,0.41447371610452866,2.5636078014472496,0.010359052618505482,0.3369967769041533,Huang_GSE214411,TLCD2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.062548052100402,False,,,,,
ENSG00000275832,36.984262416562714,0.6611776400463055,0.25802944384745585,2.5624115999613846,0.01039480461105352,0.3369967769041533,Huang_GSE214411,ARHGAP23,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6611776400463055,False,,,,,
ENSG00000115963,952.197400982334,0.7096104841721379,0.277033055846044,2.5614650280813094,0.010423173463640918,0.3369967769041533,Huang_GSE214411,RND3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7096104841721379,False,,,,,
ENSG00000204304,84.00282742472008,0.5149758393746219,0.20108932993983794,2.5609307044222223,0.010439217596310155,0.3369967769041533,Huang_GSE214411,PBX2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5149758393746219,False,,,,,
ENSG00000115468,72.84585934693209,1.1651610039598166,0.45505323030496425,2.560493863935341,0.010452350924030499,0.3369967769041533,Huang_GSE214411,EFHD1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.1651610039598166,False,,,,,
ENSG00000130066,1350.9680070240097,0.5897149744910186,0.23038234313392786,2.5597229651762,0.010475563362863517,0.3369967769041533,Huang_GSE214411,SAT1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5897149744910186,False,,,,,
ENSG00000124217,11.016145558618282,-0.8986976982633299,0.3511311412295284,-2.5594360418060065,0.01048421458178116,0.3369967769041533,Huang_GSE214411,MOCS3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8986976982633299,False,,,,,
ENSG00000100335,45.69464504249539,-0.6813255587567457,0.2662860735475035,-2.558622573385169,0.010508776578725872,0.3369967769041533,Huang_GSE214411,MIEF1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6813255587567457,False,,,,,
ENSG00000125962,32.76920600731267,-0.4782458332814544,0.1871197790044371,-2.5558272665024573,0.010593569153881356,0.3382927957560778,Huang_GSE214411,ARMCX5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4782458332814544,False,,,,,
ENSG00000124535,63.460518792102384,0.4253560546420852,0.16646722279363402,2.555194034620199,0.010612861878748148,0.3382927957560778,Huang_GSE214411,WRNIP1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4253560546420852,False,,,,,
ENSG00000182372,57.72928435264555,0.5343732565701794,0.2091679317344237,2.5547570898614724,0.010626192522231882,0.3382927957560778,Huang_GSE214411,CLN8,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5343732565701794,False,,,,,
ENSG00000260708,59.25721000213805,0.6709954153825678,0.2628460595029364,2.5528075887897104,0.010685850993913858,0.33866288826245233,Huang_GSE214411,AL118516.1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6709954153825678,False,,,,,
ENSG00000087085,10.234645753227493,1.0273880002765055,0.4024713965122557,2.5526981772609534,0.010689208005855856,0.33866288826245233,Huang_GSE214411,ACHE,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.0273880002765055,False,,,,,
ENSG00000168026,29.004585895785517,0.7748480749062492,0.30369301627856593,2.551418812329589,0.010728531683786676,0.33909363931009207,Huang_GSE214411,TTC21A,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7748480749062492,False,,,,,
ENSG00000184809,20.452577715621146,-1.147594640302675,0.4510032369696315,-2.5445374805146885,0.01094225679369958,0.3450213984233504,Huang_GSE214411,B3GALT5-AS1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.147594640302675,False,,,,,
ENSG00000188343,162.9227867353311,0.3501161460641046,0.13765143030671836,2.543498060891682,0.010974866613582704,0.34522372784491656,Huang_GSE214411,FAM92A,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3501161460641046,False,,,,,
ENSG00000165732,533.4015951771746,0.6053816051240465,0.23811317790543307,2.5424111779503216,0.011009057837820073,0.34547471976778227,Huang_GSE214411,DDX21,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6053816051240465,False,,,,,
ENSG00000110237,118.08082181322904,0.3756156765288109,0.14783608163803938,2.5407577931378427,0.011061251615580662,0.34592237886545046,Huang_GSE214411,ARHGEF17,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3756156765288109,False,,,,,
ENSG00000101367,153.4544919093032,0.5668502263806878,0.22318320319652313,2.5398426864657466,0.011090233959768365,0.34592237886545046,Huang_GSE214411,MAPRE1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5668502263806878,False,,,,,
ENSG00000159713,209.81170766615332,0.8181895179296228,0.3221891040396295,2.5394698568980307,0.01110206117299587,0.34592237886545046,Huang_GSE214411,TPPP3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8181895179296228,False,,,,,
ENSG00000145362,111.24473047062672,-1.0844068743084372,0.42721868051829137,-2.538294610602844,0.011139416685078606,0.34626771676730195,Huang_GSE214411,ANK2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.0844068743084372,False,,,,,
ENSG00000100234,453.3944765966376,1.1398999080267649,0.449806283982074,2.5342018300308875,0.011270379677929845,0.34866584798939515,Huang_GSE214411,TIMP3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.1398999080267649,False,,,,,
ENSG00000187608,403.9124423679322,-0.8201489422568792,0.3236938423112771,-2.5337180849680503,0.011285948809452157,0.34866584798939515,Huang_GSE214411,ISG15,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8201489422568792,False,,,,,
ENSG00000092148,277.5988064968167,-0.3442546896904326,0.13588598428337084,-2.533408368095848,0.011295926941689812,0.34866584798939515,Huang_GSE214411,HECTD1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3442546896904326,False,,,,,
ENSG00000197150,51.70015250080761,-0.48722288089772525,0.19242808936921119,-2.531973801199534,0.011342246547113556,0.3488745281891602,Huang_GSE214411,ABCB8,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.48722288089772525,False,,,,,
ENSG00000197410,9.952052965045663,-1.667995376047098,0.6590332311531559,-2.5309730939189383,0.011374657365722492,0.3488745281891602,Huang_GSE214411,DCHS2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.667995376047098,False,,,,,
ENSG00000006652,328.8617490198139,0.6499591167228115,0.25682533945224756,2.5307437268808157,0.01138209765715773,0.3488745281891602,Huang_GSE214411,IFRD1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6499591167228115,False,,,,,
ENSG00000163820,46.28250728167162,-0.7779964175621352,0.30757661675287445,-2.52943941504898,0.011424489595055442,0.34931285134823753,Huang_GSE214411,FYCO1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7779964175621352,False,,,,,
ENSG00000040531,25.538953955417057,-0.612068458822943,0.24205107347873708,-2.5286748372000507,0.011449404535845115,0.34931285134823753,Huang_GSE214411,CTNS,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.612068458822943,False,,,,,
ENSG00000179218,1386.2349887150312,-0.4456542328880597,0.1763146026085073,-2.5276081861330564,0.011484243566427755,0.3495665824607802,Huang_GSE214411,CALR,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4456542328880597,False,,,,,
ENSG00000179051,144.59914086525993,0.4146354698950187,0.16410142190803975,2.526702481148365,0.011513899594734254,0.34966174345298956,Huang_GSE214411,RCC2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4146354698950187,False,,,,,
ENSG00000164116,18.118847178943632,-0.7813242311789607,0.30940097818958506,-2.5252804168582985,0.011560600218472862,0.3498250214869081,Huang_GSE214411,GUCY1A1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7813242311789607,False,,,,,
ENSG00000182742,8.309089817822683,-1.485659274041273,0.5884796944275618,-2.5245718554255885,0.01158393207189995,0.3498250214869081,Huang_GSE214411,HOXB4,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.485659274041273,False,,,,,
ENSG00000064999,25.444333581208625,-0.7087064988606082,0.28077392978254595,-2.5241178887565803,0.0115989024574946,0.3498250214869081,Huang_GSE214411,ANKS1A,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7087064988606082,False,,,,,
ENSG00000198185,24.743766541682756,-0.7379776483890552,0.29255804441485533,-2.522499936260794,0.011652397128209925,0.34990540474559106,Huang_GSE214411,ZNF334,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7379776483890552,False,,,,,
ENSG00000170265,35.138395074189354,-0.6579628383479228,0.2608446785554903,-2.522431517451687,0.011654664088263617,0.34990540474559106,Huang_GSE214411,ZNF282,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6579628383479228,False,,,,,
ENSG00000132475,5131.2203531875775,0.40501781685123867,0.16071571028340634,2.5200885223792344,0.011732532405856798,0.35144267524816497,Huang_GSE214411,H3F3B,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.40501781685123867,False,,,,,
ENSG00000115904,97.16711840488246,-0.5298472588478241,0.21044656945700355,-2.51772818257357,0.01181144344389074,0.3528242749241524,Huang_GSE214411,SOS1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5298472588478241,False,,,,,
ENSG00000180543,77.7871440026482,-0.616546106324236,0.24494207867440557,-2.5171097986140345,0.011832194955726507,0.3528242749241524,Huang_GSE214411,TSPYL5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.616546106324236,False,,,,,
ENSG00000165775,181.3576363022427,-0.3637332311785264,0.14463774743463312,-2.5147877205631275,0.011910407382083503,0.3543547839635679,Huang_GSE214411,FUNDC2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3637332311785264,False,,,,,
ENSG00000129347,38.32817118929382,-0.6363980786735736,0.2531886588004472,-2.5135331167228783,0.011952855510709343,0.35481674691700255,Huang_GSE214411,KRI1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6363980786735736,False,,,,,
ENSG00000118276,19.30948061038115,0.813450659396266,0.3241071801147627,2.509819927803612,0.012079274102035692,0.3563931409024366,Huang_GSE214411,B4GALT6,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.813450659396266,False,,,,,
ENSG00000162910,192.26073970653442,-0.4095567425855158,0.16323285514430874,-2.509033749507354,0.012106191715856945,0.3563931409024366,Huang_GSE214411,MRPL55,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4095567425855158,False,,,,,
ENSG00000135048,66.66869063916889,0.7175018031098643,0.28616804765549203,2.5072743410320926,0.012166624026740135,0.3563931409024366,Huang_GSE214411,CEMIP2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7175018031098643,False,,,,,
ENSG00000155962,51.870005043102196,0.6667832854735469,0.2659880214251873,2.5068169683012913,0.012182377618666789,0.3563931409024366,Huang_GSE214411,CLIC2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6667832854735469,False,,,,,
ENSG00000136802,217.75558179606944,0.4658117853634871,0.18590786519985386,2.505605585125364,0.01222418946041516,0.3563931409024366,Huang_GSE214411,LRRC8A,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4658117853634871,False,,,,,
ENSG00000174718,185.3710995250219,-0.43956096252405286,0.1754509750838792,-2.505320716022858,0.012234040388288295,0.3563931409024366,Huang_GSE214411,RESF1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.43956096252405286,False,,,,,
ENSG00000106477,33.730377552893415,-0.4601916365076946,0.18369120292383376,-2.505245919144586,0.01223662807042648,0.3563931409024366,Huang_GSE214411,CEP41,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4601916365076946,False,,,,,
ENSG00000131015,8.759541455517162,1.4656867965902018,0.5851327878326692,2.504878938709114,0.012249331199258405,0.3563931409024366,Huang_GSE214411,ULBP2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.4656867965902018,False,,,,,
ENSG00000213190,65.84187119447924,-0.6536606473509744,0.2609968405731907,-2.5044772416226624,0.012263249447516023,0.3563931409024366,Huang_GSE214411,MLLT11,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6536606473509744,False,,,,,
ENSG00000163659,287.2051044393457,0.6799728829597357,0.27158444209854876,2.5037254627162944,0.012289335199225045,0.3563931409024366,Huang_GSE214411,TIPARP,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6799728829597357,False,,,,,
ENSG00000086232,168.84565480141302,-0.36192430459834984,0.14459271332688345,-2.503060467370447,0.012312450635181632,0.3563931409024366,Huang_GSE214411,EIF2AK1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.36192430459834984,False,,,,,
ENSG00000115604,8.480326785735212,1.3899452453225167,0.5554130105126308,2.502543546899695,0.01233044554260327,0.3563931409024366,Huang_GSE214411,IL18R1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.3899452453225167,False,,,,,
ENSG00000185745,25.6173811444312,-0.8557145014433943,0.3421925022907428,-2.5006816213534075,0.012395455673487002,0.35748819644761204,Huang_GSE214411,IFIT1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8557145014433943,False,,,,,
ENSG00000168140,245.6207013319401,0.7652790463560488,0.3062699016333785,2.4987079770970406,0.01246469780011544,0.35820408002056003,Huang_GSE214411,VASN,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7652790463560488,False,,,,,
ENSG00000135679,110.22153027458259,-0.3833838965277687,0.15345019756796552,-2.4984255648023,0.012474633742749397,0.35820408002056003,Huang_GSE214411,MDM2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3833838965277687,False,,,,,
ENSG00000179588,75.65631016601891,-0.587440414433703,0.23519855470246323,-2.4976361575726584,0.012502444197308565,0.35822220547940625,Huang_GSE214411,ZFPM1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.587440414433703,False,,,,,
ENSG00000135625,35.7712636005369,2.1919136754166213,0.8799696898023,2.490896789762238,0.012742112839194849,0.36429728247416077,Huang_GSE214411,EGR4,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,2.1919136754166213,False,,,,,
ENSG00000135185,105.890709606581,0.4787874797311106,0.19230495887504276,2.489730283254008,0.012784007016798998,0.36470392311993677,Huang_GSE214411,TMEM243,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4787874797311106,False,,,,,
ENSG00000173334,226.20956678962148,1.4149192756720994,0.5688269392537834,2.4874336604526217,0.012866844830879055,0.3658830216507261,Huang_GSE214411,TRIB1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.4149192756720994,False,,,,,
ENSG00000100575,156.36383217431813,0.35606553149986775,0.14316802796169056,2.487046420693488,0.012880859032316913,0.3658830216507261,Huang_GSE214411,TIMM9,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.35606553149986775,False,,,,,
ENSG00000102755,7.137686939421877,-2.257694099148924,0.9081366374265482,-2.486073137129137,0.012916141795784403,0.36609623412567405,Huang_GSE214411,FLT1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,2.257694099148924,False,,,,,
ENSG00000105926,22.709078609862384,0.9258606592317328,0.37265706557900496,2.484484381889295,0.012973919909940125,0.3663751772224196,Huang_GSE214411,MPP6,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.9258606592317328,False,,,,,
ENSG00000133639,1060.2467482017778,0.5686328681297704,0.22905347305527463,2.4825332728858007,0.01304518842378593,0.3663751772224196,Huang_GSE214411,BTG1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5686328681297704,False,,,,,
ENSG00000158122,93.823242288334,0.537354750596038,0.21648137195865297,2.4822216606178498,0.0130566027517886,0.3663751772224196,Huang_GSE214411,PRXL2C,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.537354750596038,False,,,,,
ENSG00000163344,138.12465137806734,-0.34841060976634175,0.1403648732316307,-2.4821780673815246,0.013058200272023047,0.3663751772224196,Huang_GSE214411,PMVK,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.34841060976634175,False,,,,,
ENSG00000118515,72.39372431758619,0.7827542872482995,0.31538345883861235,2.4819129390322576,0.013067919904124044,0.3663751772224196,Huang_GSE214411,SGK1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7827542872482995,False,,,,,
ENSG00000065000,165.83564185393683,-0.3407493567574442,0.1373304970655279,-2.4812358801472483,0.013092769990270078,0.3663751772224196,Huang_GSE214411,AP3D1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3407493567574442,False,,,,,
ENSG00000114354,369.0945513320781,0.2975104805984043,0.120167799665922,2.4757920293582134,0.013294099162461461,0.3712208198331399,Huang_GSE214411,TFG,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2975104805984043,False,,,,,
ENSG00000111667,66.36607220964468,-0.4988281019072736,0.2015730929950932,-2.474676031881975,0.013335708351854214,0.3715954251108637,Huang_GSE214411,USP5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4988281019072736,False,,,,,
ENSG00000129757,300.340765068761,0.5933781447386436,0.23995664468018718,2.472855650775975,0.013403827053269372,0.37270557080609773,Huang_GSE214411,CDKN1C,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5933781447386436,False,,,,,
ENSG00000165055,75.96085633245909,-0.5652783505484764,0.22876617283366546,-2.4709874871206896,0.013474053325816885,0.37386952175635063,Huang_GSE214411,METTL2B,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5652783505484764,False,,,,,
ENSG00000137502,35.349294601120384,-0.6371543501162071,0.25813979923317415,-2.4682530629098163,0.013577429473048524,0.37546581742949287,Huang_GSE214411,RAB30,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6371543501162071,False,,,,,
ENSG00000164972,7.74198680551273,-1.013904319100127,0.4108269188542269,-2.4679597966166598,0.013588558035953574,0.37546581742949287,Huang_GSE214411,C9orf24,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.013904319100127,False,,,,,
ENSG00000107798,55.38667546357832,-0.44200790616319413,0.17929472285153508,-2.4652588717248447,0.013691429360900268,0.376311087500843,Huang_GSE214411,LIPA,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.44200790616319413,False,,,,,
ENSG00000136108,57.35971889389181,-0.8311599225055138,0.3371640713557706,-2.465149739007885,0.013695600366862378,0.376311087500843,Huang_GSE214411,CKAP2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8311599225055138,False,,,,,
ENSG00000156110,48.27750700029329,-0.39148705452605237,0.1588241395049406,-2.464909022937752,0.013704804400637684,0.376311087500843,Huang_GSE214411,ADK,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.39148705452605237,False,,,,,
ENSG00000197016,11.81941202443265,-0.99831593935315,0.40530080865456475,-2.46314815572946,0.013772299335547574,0.37730359713505435,Huang_GSE214411,ZNF470,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.99831593935315,False,,,,,
ENSG00000110723,9.785173575268594,-1.1337672672690755,0.46043883911002703,-2.4623623616559183,0.013802513831592854,0.37730359713505435,Huang_GSE214411,EXPH5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.1337672672690755,False,,,,,
ENSG00000069188,86.32603775274134,-1.2409056170961335,0.504078471718343,-2.461731033396517,0.01382683136693712,0.37730359713505435,Huang_GSE214411,SDK2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.2409056170961335,False,,,,,
ENSG00000179094,73.44047801100835,0.7407645350659146,0.3011602131416503,2.459702519593771,0.013905222018034728,0.37833872484261916,Huang_GSE214411,PER1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7407645350659146,False,,,,,
ENSG00000128228,155.59725314268013,-0.7140745665665724,0.2903609533294713,-2.459265126314402,0.01392217614178075,0.37833872484261916,Huang_GSE214411,SDF2L1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7140745665665724,False,,,,,
ENSG00000257727,335.3738093810083,-0.3684095238664113,0.1500031549858977,-2.456011834558058,0.01404885307728697,0.3809956451823915,Huang_GSE214411,CNPY2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3684095238664113,False,,,,,
ENSG00000085832,147.60064199667391,0.5334839922623437,0.21777941128361242,2.4496530187033687,0.014299393705251448,0.3841491665437206,Huang_GSE214411,EPS15,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5334839922623437,False,,,,,
ENSG00000173421,11.501864581459508,-0.9015268262049062,0.368029089084856,-2.449607525444931,0.01430120027261714,0.3841491665437206,Huang_GSE214411,CCDC36,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.9015268262049062,False,,,,,
ENSG00000049323,292.1476445087189,-0.6694533991433517,0.27330811602282495,-2.4494457350378984,0.014307626707992143,0.3841491665437206,Huang_GSE214411,LTBP1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6694533991433517,False,,,,,
ENSG00000271204,118.39463091649752,0.6848450425235922,0.27959777429691807,2.4493937558899272,0.014309691899043173,0.3841491665437206,Huang_GSE214411,AC016831.5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.6848450425235922,False,,,,,
ENSG00000099991,54.623508564285174,-0.4337553607328073,0.17711701076097772,-2.4489762946494573,0.014326287650768233,0.3841491665437206,Huang_GSE214411,CABIN1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4337553607328073,False,,,,,
ENSG00000134107,94.38743540899074,1.1826639911948988,0.4829898153646998,2.4486313242482836,0.014340014411191999,0.3841491665437206,Huang_GSE214411,BHLHE40,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,1.1826639911948988,False,,,,,
ENSG00000171234,5.767601150555619,-2.2719929296574803,0.928908865290526,-2.4458728025454795,0.014450197023208194,0.38622280346349847,Huang_GSE214411,UGT2B7,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,2.2719929296574803,False,,,,,
ENSG00000198794,12.107143315866624,-0.9651617461139345,0.3947122509096294,-2.4452287556053367,0.01447602920417058,0.38622280346349847,Huang_GSE214411,SCAMP5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.9651617461139345,False,,,,,
ENSG00000175538,10.142619704578692,-0.9760359950052422,0.3993298553238396,-2.444184881227371,0.014517984622781348,0.3865596713702185,Huang_GSE214411,KCNE3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.9760359950052422,False,,,,,
ENSG00000176407,150.77069168822536,0.33816858063726335,0.13846201118977747,2.4423202994918656,0.01459319278712852,0.38691480734555556,Huang_GSE214411,KCMF1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.33816858063726335,False,,,,,
ENSG00000198589,35.09194937869618,-0.4472709879609318,0.1831372373227877,-2.442272224367983,0.01459513643781263,0.38691480734555556,Huang_GSE214411,LRBA,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4472709879609318,False,,,,,
ENSG00000188613,10.693949708671541,0.8513975879367386,0.3486943856520605,2.441672774124597,0.014619391051448154,0.38691480734555556,Huang_GSE214411,NANOS1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8513975879367386,False,,,,,
ENSG00000104205,28.454412131362595,-0.7277719238355085,0.29822943864359613,-2.4403088009874305,0.014674711806931343,0.3872528179115307,Huang_GSE214411,SGK3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.7277719238355085,False,,,,,
ENSG00000162885,83.50970019616172,0.8651377491787553,0.35457774752852783,2.4399098793111653,0.014690926324413153,0.3872528179115307,Huang_GSE214411,B3GALNT2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8651377491787553,False,,,,,
