gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,dataset_id,gene_symbol,effect_scope,contrast,significant_fdr_0_10,direction,absolute_log2_fold_change,open_targets_queried,is_known_drug_target,has_approved_drug,n_drugs_or_candidates,best_clinical_stage,drug_names
ENSG00000135211,48.965967336456146,-0.049704929977896196,0.41485293667969736,-0.11981337380834967,0.9046309874964419,0.9999244088149658,Mareckova_E-MTAB-14039,TMEM60,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.049704929977896196,False,,,,,
ENSG00000278376,10.641869346044814,-0.07365352375274753,0.6149147838881764,-0.11977842407207692,0.9046586739718463,0.9999244088149658,Mareckova_E-MTAB-14039,AP004609.3,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.07365352375274753,False,,,,,
ENSG00000250222,6.278538275759024,-0.09814609782957191,0.8196858557905723,-0.1197362344808448,0.904692095868569,0.9999244088149658,Mareckova_E-MTAB-14039,AC008443.5,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.09814609782957191,False,,,,,
ENSG00000261480,3.3137654741492044,0.1190579993145894,0.9961246235154858,0.11952118891952931,0.9048624540295158,0.9999244088149658,Mareckova_E-MTAB-14039,GOLGA8M,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.1190579993145894,False,,,,,
ENSG00000010704,10.321898068499605,-0.08476144367733307,0.709592948696167,-0.11945079757779015,0.9049182186967311,0.9999244088149658,Mareckova_E-MTAB-14039,HFE,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.08476144367733307,False,,,,,
ENSG00000111775,613.2669735166253,0.044269226457629866,0.37093213806192354,0.11934589083850035,0.9050013276488266,0.9999244088149658,Mareckova_E-MTAB-14039,COX6A1,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.044269226457629866,False,,,,,
ENSG00000129116,1249.9567072163322,-0.05045412269467573,0.4228409821587825,-0.11932174227078474,0.9050204587135265,0.9999244088149658,Mareckova_E-MTAB-14039,PALLD,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.05045412269467573,False,,,,,
ENSG00000112624,34.139540731522494,0.05409166402756092,0.4543442366550767,0.11905436377005381,0.9052322859475767,0.9999244088149658,Mareckova_E-MTAB-14039,BICRAL,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.05409166402756092,False,,,,,
ENSG00000198520,3.7716844940568426,0.11116579958881237,0.934629103083589,0.11894108499515685,0.9053220316581067,0.9999244088149658,Mareckova_E-MTAB-14039,ARMH1,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.11116579958881237,False,,,,,
ENSG00000095319,39.06818560221593,0.04855756470126752,0.4084213373935991,0.11889086160665543,0.9053618217911272,0.9999244088149658,Mareckova_E-MTAB-14039,NUP188,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04855756470126752,False,,,,,
ENSG00000161642,24.484183600337417,-0.06429738361160629,0.5412496483896823,-0.11879431941046593,0.9054383092694437,0.9999244088149658,Mareckova_E-MTAB-14039,ZNF385A,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.06429738361160629,False,,,,,
ENSG00000151694,78.76260868234759,0.046542437557698414,0.39240245496670084,0.11860893572046585,0.9055851856500989,0.9999244088149658,Mareckova_E-MTAB-14039,ADAM17,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.046542437557698414,False,,,,,
ENSG00000196584,11.83711598787496,-0.11862820189362192,1.001359261115891,-0.11846717407039851,0.9056975032012888,0.9999244088149658,Mareckova_E-MTAB-14039,XRCC2,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.11862820189362192,False,,,,,
